Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,38.369999,38.459999,37.419998,37.57,36.393837,6159804
2019-08-06,36.349998,37.560001,36.224998,37.099998,35.938549,10144282
2019-08-07,36.900002,37.07,36.529999,36.75,35.599506,6132442
2019-08-08,36.75,37.34,36.59,37.299999,36.13229,6717955
2019-08-09,37.57,37.720001,37.16,37.290001,36.122604,6156851
2019-08-12,36.939999,37.035,36.73,37.009998,35.851368,7237438
2019-08-13,36.869999,37.310001,36.82,37.009998,35.851368,6612529
2019-08-14,37.389999,37.549999,37.055,37.419998,36.248531,6863208
2019-08-15,36.549999,36.709999,36.185001,36.389999,35.250778,8954423
2019-08-16,36.52,36.599998,36.099998,36.169998,35.037663,7461072
2019-08-19,36.400002,36.48,36.099998,36.25,35.115162,5204344
2019-08-20,35.889999,36.299999,35.639999,36.299999,35.163593,7304446
2019-08-21,35.810001,35.990002,35.25,35.25,34.146465,8615027
2019-08-22,35.349998,35.5,35.119999,35.200001,34.098034,7099757
2019-08-23,35.07,35.57,35,35.419998,34.311142,6503311
2019-08-26,34.599998,34.830002,34.419998,34.689999,33.603996,4956318
2019-08-27,34.799999,35.099998,34.720001,34.950001,33.855858,8616544
2019-08-28,34.900002,35.509998,34.900002,35.419998,34.311142,5909268
2019-08-29,35.599998,35.720001,35.119999,35.5,34.388641,4833429
2019-08-30,35.779999,36.290001,35.759998,36.290001,35.153908,11450846
2019-09-02,36.43,36.580002,36.290001,36.580002,35.43483,3958943
2019-09-03,null,null,null,null,null,null
2019-09-04,36.169998,36.349998,35.77,36.32,35.182968,6724503
2019-09-05,35.900002,36.220001,35.860001,36.07,36.07,7683521
2019-09-06,36.25,36.490002,36.189999,36.310001,36.310001,6566214
2019-09-09,36.029999,36.209999,35.945,36.130001,36.130001,4483204
2019-09-10,36.529999,36.669998,36.09,36.32,36.32,6414593
2019-09-11,36.720001,36.950001,36.650002,36.919998,36.919998,7444255
2019-09-12,37.200001,37.23,36.759998,36.970001,36.970001,5308588
2019-09-13,37,37.169998,36.919998,37.130001,37.130001,4884017
2019-09-16,39.299999,39.34,38.130001,38.299999,38.299999,12915975